
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     2.1031   869.7621   14000   14000   224    16     0     8       -1

      --         --     2.1240   861.2239   14000   14000   232    16     0     8       -1
      --         --     2.1154   864.7315   14000   14000   232    16     0     8       -1
      --         --     2.1375   855.8022   14000   14000   232    16     0     8       -1

      --         --     2.0598   888.0628   14000   14000   240    16     0     8       -1
      --         --     2.0630   886.7020   14000   14000   240    16     0     8       -1
      --         --     2.0497   892.4522   14000   14000   240    16     0     8       -1

      --         --     2.0710   883.2671   14000   14000   248    16     0     8       -1
      --         --     2.0768   880.8025   14000   14000   248    16     0     8       -1
      --         --     2.0914   874.6514   14000   14000   248    16     0     8       -1

      --         --     2.0230   904.2257   14000   14000   256    16     0     8       -1
      --         --     2.0456   894.2343   14000   14000   256    16     0     8       -1
      --         --     2.0551   890.1047   14000   14000   256    16     0     8       -1

      --         --     2.0772   880.6107   14000   14000   264    16     0     8       -1
      --         --     2.0834   878.0056   14000   14000   264    16     0     8       -1
      --         --     2.0918   874.4821   14000   14000   264    16     0     8       -1

      --         --     2.0692   884.0098   14000   14000   272    16     0     8       -1
      --         --     2.0696   883.8422   14000   14000   272    16     0     8       -1
      --         --     2.0694   883.9439   14000   14000   272    16     0     8       -1

      --         --     2.0974   872.1401   14000   14000   280    16     0     8       -1
      --         --     2.0930   873.9808   14000   14000   280    16     0     8       -1
      --         --     2.1010   870.6473   14000   14000   280    16     0     8       -1

      --         --     2.0633   886.5510   14000   14000   288    16     0     8       -1
      --         --     2.0530   890.9879   14000   14000   288    16     0     8       -1
      --         --     2.0472   893.5437   14000   14000   288    16     0     8       -1

      --         --     2.0954   872.9785   14000   14000   296    16     0     8       -1
      --         --     2.0992   871.3969   14000   14000   296    16     0     8       -1
      --         --     2.0968   872.3853   14000   14000   296    16     0     8       -1

      --         --     2.0790   879.8630   14000   14000   304    16     0     8       -1
      --         --     2.0822   878.5195   14000   14000   304    16     0     8       -1
      --         --     2.0826   878.3441   14000   14000   304    16     0     8       -1

      --         --     2.0828   878.2485   14000   14000   312    16     0     8       -1
      --         --     2.0793   879.7293   14000   14000   312    16     0     8       -1
      --         --     2.0816   878.7542   14000   14000   312    16     0     8       -1

      --         --     2.0920   874.4008   14000   14000   320    16     0     8       -1
      --         --     2.1005   870.8657   14000   14000   320    16     0     8       -1
      --         --     2.0994   871.3157   14000   14000   320    16     0     8       -1

      --         --     2.1102   866.8428   14000   14000   328    16     0     8       -1
      --         --     2.1025   870.0387   14000   14000   328    16     0     8       -1
      --         --     2.1000   871.0463   14000   14000   328    16     0     8       -1

      --         --     2.0920   874.3833   14000   14000   336    16     0     8       -1
      --         --     2.0905   875.0316   14000   14000   336    16     0     8       -1
      --         --     2.0996   871.2132   14000   14000   336    16     0     8       -1

      --         --     2.1219   862.0834   14000   14000   344    16     0     8       -1
      --         --     2.1233   861.5161   14000   14000   344    16     0     8       -1
      --         --     2.1291   859.1522   14000   14000   344    16     0     8       -1

      --         --     2.1069   868.1994   14000   14000   352    16     0     8       -1
      --         --     2.0910   874.7934   14000   14000   352    16     0     8       -1
      --         --     2.1119   866.1583   14000   14000   352    16     0     8       -1

      --         --     2.0976   872.0427   14000   14000   360    16     0     8       -1
      --         --     2.0920   874.3805   14000   14000   360    16     0     8       -1
      --         --     2.0917   874.5032   14000   14000   360    16     0     8       -1

      --         --     2.0951   873.1023   14000   14000   368    16     0     8       -1
      --         --     2.0811   878.9896   14000   14000   368    16     0     8       -1
      --         --     2.0929   874.0352   14000   14000   368    16     0     8       -1

      --         --     2.1114   866.3598   14000   14000   376    16     0     8       -1
      --         --     2.1333   857.4681   14000   14000   376    16     0     8       -1
      --         --     2.1166   864.2526   14000   14000   376    16     0     8       -1

      --         --     2.0837   877.8934   14000   14000   384    16     0     8       -1
      --         --     2.0707   883.4088   14000   14000   384    16     0     8       -1
      --         --     2.0487   892.8731   14000   14000   384    16     0     8       -1

      --         --     2.1715   842.3976   14000   14000   392    16     0     8       -1
