
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     2.3688  1125.8376       l   20000   376     0       -1
      --         --     2.3546  1132.6419       l   20000   376     0       -1
      --         --     2.3540  1132.9162       l   20000   376     0       -1

      --         --     2.2621  1178.9406       l   20000   384     0       -1
      --         --     2.2708  1174.3937       l   20000   384     0       -1
      --         --     2.2638  1178.0578       l   20000   384     0       -1

      --         --     2.4343  1095.5201       l   20000   392     0       -1
      --         --     2.4265  1099.0673       l   20000   392     0       -1
      --         --     2.4207  1101.6815       l   20000   392     0       -1

      --         --     2.3378  1140.7665       l   20000   400     0       -1
      --         --     2.3470  1136.2667       l   20000   400     0       -1
      --         --     2.3535  1133.1407       l   20000   400     0       -1

      --         --     2.4447  1090.8575       l   20000   408     0       -1
      --         --     2.3699  1125.2970       l   20000   408     0       -1
      --         --     2.3715  1124.5650       l   20000   408     0       -1

      --         --     2.3335  1142.8772       l   20000   416     0       -1
      --         --     2.3465  1136.5210       l   20000   416     0       -1
      --         --     2.3345  1142.3587       l   20000   416     0       -1

      --         --     2.4831  1073.9936       l   20000   424     0       -1
      --         --     2.3734  1123.6484       l   20000   424     0       -1
      --         --     2.3840  1118.6380       l   20000   424     0       -1

      --         --     2.2909  1164.1307       l   20000   432     0       -1
      --         --     2.2826  1168.3329       l   20000   432     0       -1
      --         --     2.3138  1152.5788       l   20000   432     0       -1

      --         --     2.3868  1117.3338       l   20000   440     0       -1
      --         --     2.3602  1129.9244       l   20000   440     0       -1
      --         --     2.3594  1130.3118       l   20000   440     0       -1

      --         --     2.3201  1149.4757       l   20000   448     0       -1
      --         --     2.3056  1156.7115       l   20000   448     0       -1
      --         --     2.2926  1163.2492       l   20000   448     0       -1

      --         --     2.3279  1145.6288       l   20000   456     0       -1
      --         --     2.3398  1139.7899       l   20000   456     0       -1
      --         --     2.3327  1143.2454       l   20000   456     0       -1

      --         --     2.2906  1164.2762       l   20000   464     0       -1
      --         --     2.2895  1164.8459       l   20000   464     0       -1
      --         --     2.4587  1084.6713       l   20000   464     0       -1

      --         --     2.3433  1138.0950       l   20000   472     0       -1
      --         --     2.3318  1143.6972       l   20000   472     0       -1
      --         --     2.3371  1141.1128       l   20000   472     0       -1

      --         --     2.2813  1169.0256       l   20000   480     0       -1
      --         --     2.2735  1173.0361       l   20000   480     0       -1
      --         --     2.2705  1174.5625       l   20000   480     0       -1

      --         --     2.3259  1146.5792       l   20000   488     0       -1
      --         --     2.3272  1145.9420       l   20000   488     0       -1
      --         --     2.3250  1147.0250       l   20000   488     0       -1

      --         --     2.2666  1176.5767       l   20000   496     0       -1
      --         --     2.2684  1175.6691       l   20000   496     0       -1
      --         --     2.4103  1106.4334       l   20000   496     0       -1

      --         --     2.3125  1153.2544       l   20000   504     0       -1
      --         --     2.3504  1134.6248       l   20000   504     0       -1
      --         --     2.3285  1145.3309       l   20000   504     0       -1

      --         --     2.3295  1144.8158       l   20000   512     0       -1
      --         --     2.3397  1139.8430       l   20000   512     0       -1
      --         --     2.3364  1141.4603       l   20000   512     0       -1

      --         --     2.3425  1138.4891       l   20000   520     0       -1
      --         --     2.3363  1141.4812       l   20000   520     0       -1
      --         --     2.3344  1142.4401       l   20000   520     0       -1

      --         --     2.2560  1182.1182       l   20000   528     0       -1
      --         --     2.2458  1187.5008       l   20000   528     0       -1
      --         --     2.2491  1185.7746       l   20000   528     0       -1

      --         --     2.3108  1154.0992       l   20000   536     0       -1
      --         --     2.4108  1106.2353       l   20000   536     0       -1
      --         --     2.3052  1156.9077       l   20000   536     0       -1

      --         --     2.2533  1183.5516       l   20000   544     0       -1
      --         --     2.2460  1187.4063       l   20000   544     0       -1
      --         --     2.2799  1169.7063       l   20000   544     0       -1

      --         --     2.2921  1163.4811       l   20000   552     0       -1
      --         --     2.2868  1166.1957       l   20000   552     0       -1
      --         --     2.2947  1162.2015       l   20000   552     0       -1

      --         --     2.2380  1191.6139       l   20000   560     0       -1
      --         --     2.2526  1183.8931       l   20000   560     0       -1
      --         --     2.2413  1189.8512       l   20000   560     0       -1

      --         --     2.2918  1163.6483       l   20000   568     0       -1
      --         --     2.3501  1134.7766       l   20000   568     0       -1
      --         --     2.3083  1155.3541       l   20000   568     0       -1
