
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     4.8115   554.2659       l   20000   352     0       -1

      --         --     4.7661   559.5503       l   20000   360     0       -1
      --         --     4.7698   559.1143       l   20000   360     0       -1
      --         --     4.7605   560.2101       l   20000   360     0       -1

      --         --     4.7966   555.9880       l   20000   368     0       -1
      --         --     4.8116   554.2522       l   20000   368     0       -1
      --         --     4.8011   555.4676       l   20000   368     0       -1

      --         --     4.8091   554.5434       l   20000   376     0       -1
      --         --     4.8146   553.9134       l   20000   376     0       -1
      --         --     4.7988   555.7318       l   20000   376     0       -1

      --         --     4.7937   556.3232       l   20000   384     0       -1
      --         --     4.8196   553.3430       l   20000   384     0       -1
      --         --     4.8208   553.1965       l   20000   384     0       -1

      --         --     5.0252   530.6983       l   20000   392     0       -1
      --         --     5.0296   530.2311       l   20000   392     0       -1
      --         --     5.0169   531.5743       l   20000   392     0       -1

      --         --     4.9685   536.7561       l   20000   400     0       -1
      --         --     4.9565   538.0570       l   20000   400     0       -1
      --         --     4.9555   538.1624       l   20000   400     0       -1

      --         --     4.9229   541.7264       l   20000   408     0       -1
      --         --     4.9182   542.2442       l   20000   408     0       -1
      --         --     4.9262   541.3589       l   20000   408     0       -1

      --         --     4.9275   541.2187       l   20000   416     0       -1
      --         --     4.9185   542.2116       l   20000   416     0       -1
      --         --     4.9252   541.4696       l   20000   416     0       -1

      --         --     4.8983   544.4458       l   20000   424     0       -1
      --         --     4.8921   545.1395       l   20000   424     0       -1
      --         --     4.8978   544.4995       l   20000   424     0       -1

      --         --     4.8767   546.8590       l   20000   432     0       -1
      --         --     4.8681   547.8207       l   20000   432     0       -1
      --         --     4.8579   548.9760       l   20000   432     0       -1

      --         --     4.8478   550.1177       l   20000   440     0       -1
      --         --     4.8526   549.5720       l   20000   440     0       -1
      --         --     4.8641   548.2708       l   20000   440     0       -1

      --         --     4.8415   550.8388       l   20000   448     0       -1
      --         --     4.8303   552.1163       l   20000   448     0       -1
      --         --     4.8268   552.5175       l   20000   448     0       -1

      --         --     4.8036   555.1864       l   20000   456     0       -1
      --         --     4.8061   554.8973       l   20000   456     0       -1
      --         --     4.8026   555.2999       l   20000   456     0       -1

      --         --     4.7916   556.5711       l   20000   464     0       -1
      --         --     4.7983   555.7962       l   20000   464     0       -1
      --         --     4.7935   556.3457       l   20000   464     0       -1

      --         --     4.7680   559.3285       l   20000   472     0       -1
      --         --     4.7715   558.9153       l   20000   472     0       -1
      --         --     4.7698   559.1169       l   20000   472     0       -1

      --         --     4.8012   555.4641       l   20000   480     0       -1
      --         --     4.8018   555.3859       l   20000   480     0       -1
      --         --     4.8039   555.1445       l   20000   480     0       -1

      --         --     4.7434   562.2259       l   20000   488     0       -1
      --         --     4.7464   561.8730       l   20000   488     0       -1
      --         --     4.7408   562.5340       l   20000   488     0       -1

      --         --     4.7601   560.2501       l   20000   496     0       -1
      --         --     4.7858   557.2474       l   20000   496     0       -1
      --         --     4.7658   559.5866       l   20000   496     0       -1

      --         --     4.7870   557.1096       l   20000   504     0       -1
      --         --     4.7710   558.9778       l   20000   504     0       -1
      --         --     4.7722   558.8291       l   20000   504     0       -1
